Generation,1
OZELLA,GARZA,2,0.35360412476045366,0.8665577445651299,13,0.7835087325852218,0.8394140922279573,14,0.6957867362442252,0.6904908095523886,10,0.5723423042761147,0.8962874949272235,6,0.7137614587724391,0.273854476072813,15,0.6723084100293534,0.286829570744896,10,0.9604468313961532,0.813136186270799,3,0.985084802434272,0.31109841465103016,2,0.11830716524434925,0.2262933149910097,10,0.9048574756257334,0.6798551290679132
DAVID,BATES,13,0.14980616567073657,0.9575940560254689,12,0.2362610842659757,0.6707368917349184,12,0.8580957556460944,0.43139858173546264,11,0.48549107239414846,0.33648143706636424,1,0.6468402178260578,0.34359818569797906,3,0.6631051741667928,0.4429018798479485,2,0.2573700579283331,0.7460686005590941,7,0.3263368035062483,0.1730563914242278,5,0.07227244326407078,0.4195055358339054,0,0.8518066998938975,0.9826279763095078
AMANDA,HANCOCK,5,0.29337969545298626,0.3845263512845781,3,0.8786358596074294,0.7833835809079066,13,0.6039860952657018,0.7319025193320657,9,0.13193080217025366,0.4109136658668713,10,0.38054377191549993,0.3630157562724968,15,0.933855303988736,0.16417042669127901,5,0.27841716108585346,0.9489209506608868,1,0.2771718836595647,0.03456550888248944,7,0.29150419402785355,0.4766203699503101,4,0.9618927626447715,0.08405945054165032
DEEDRA,KELLER,11,0.5322857472727559,0.48594117495292555,9,0.5469375466549499,0.7034942776624635,0,0.7902647947343161,0.7611611093332987,8,0.20325487864590785,0.8621676551780324,0,0.3896262327679182,0.05449555711008691,14,0.20210951942050426,0.006574837093112573,6,0.6267488418383629,0.5475160757171941,14,0.8260491735795802,0.21680666132939108,6,0.2206286138933724,0.45681065680392674,14,0.43299209380177284,0.3790970255204804
YESENIA,BROOKS,8,0.7826696547684913,0.8448264307539953,5,0.3999427549346116,0.2061370282947973,13,0.8652726634276875,0.5900173403315278,9,0.052708549395462434,0.17191677753778078,4,0.06872866442743164,0.6957265823469617,7,0.08322317988831207,0.026805233419211816,3,0.8394666227914384,0.02333423288355929,11,0.7958129769066907,0.7776036165361475,0,0.1666327414062606,0.2075237812209223,3,0.9127346065874061,0.4394412390867185
LAZARO,JENNINGS,5,0.24292663991084473,0.2961813511593129,12,0.05610771632405853,0.9395723225668936,1,0.07198161353013988,0.7817739820131624,13,0.42910481253298005,0.4152848934514074,5,0.6554504035989545,0.9553571515992887,5,0.6044395486538888,0.13151112715340496,13,0.6920849712525029,0.9485351392798874,10,0.11957204446784009,0.5941295607558319,0,0.33415945040563877,0.3900270419253665,12,0.28960521189531485,0.9728177146213977
Generation,1
CHANDRA,WAGNER,3,0.31852827580941445,0.8397788682223429,10,0.8828027563010222,0.6547225006846886,13,0.8680695037440411,0.6376435436664047,10,0.4241849714741659,0.7343658763116547,12,0.7039292140769161,0.2741755345769674,13,0.28868825328229186,0.321455175945382,4,0.8012690946775802,0.5266294607536727,9,0.9747292446967468,0.4677048140770439,5,0.5480017508698941,0.47623732664793617,2,0.5225217013613681,0.20135864530827585
QUINTIN,FERGUSON,8,0.8811659072339924,0.7724594750884369,2,0.6300540476801394,0.8001136730929985,10,0.3078191160595348,0.858472773086047,1,0.11836177685049543,0.8243265543947151,5,0.5025667337901395,0.5443268600148775,1,0.2206602201906036,0.4792116546260615,9,0.3070893651690627,0.30923418050340024,0,0.48305730624431553,0.785617724002352,0,0.013561926260126644,0.6937892255002082,0,0.2630325498825692,0.2625969797232759
DELMY,RITTER,6,0.647262292388114,0.6409779294326909,1,0.6593068414708456,0.5080773376833871,14,0.00676370605883625,0.7322525808035879,11,0.2057002182455938,0.6024168529402695,13,0.5302725727799292,0.625498734494635,7,0.4401308495490386,0.6935174473110851,13,0.08399432348964919,0.29000676565434635,15,0.6571145399620881,0.0496773594759059,10,0.9587265688111362,0.6495255883829197,13,0.9868443330994708,0.06961450952517512
ONEIDA,SCHAEFER,0,0.31242928609953136,0.8030696284926345,13,0.591844328214256,0.7462926711338638,1,0.7290182767615756,0.212675398048208,5,0.606489165626654,0.3647764281941298,8,0.3429934081301723,0.17021190403294817,12,0.35537863299837147,0.6039896894965108,13,0.9908352218268867,0.406990441467763,4,0.9102694924278764,0.9966442164053452,10,0.23588113985300585,0.1494256318685695,8,0.006151773592929288,0.461155270734124
LORENZA,GAINES,2,0.15403436337497267,0.3405754937614489,11,0.1408659471801269,0.3839472536700085,10,0.9759581360068054,0.6337314562675658,9,0.7952245991102883,0.27782690149387235,12,0.5913729266206978,0.3701182429496874,11,0.9984894696134444,0.9848419689547656,5,0.8826706364913258,0.16832770207582026,13,0.48540914021809034,0.09180533221025766,4,0.09937150809697004,0.8782499806052967,9,0.5849034724898248,0.5927436074810737
CLAUDIA,COOPER,3,0.6246430548116375,0.5032170302077915,8,0.5128799546912423,0.7640222536901805,11,0.15500331446877758,0.25524879874889395,8,0.13541477972415683,0.8415269006584705,0,0.8899646370830261,0.1217268468110213,9,0.14593772016585882,0.5381770739286156,3,0.6924700449192841,0.571618545566315,14,0.3300148317690972,0.5050121823566914,7,0.4266779854969648,0.7066560044073433,13,0.5240926645779472,0.7539481257362999
